text,target
a estas alturas de la carrera ya me esta valiendo verga la escuela. no es como que la vaya a dejar pero el último modulo ya no me interesa.,0
no es mi pedo tener una amistad normal y tranquila con alguien y que la tomes a tus putos celos wey.,0
¿no que lo que pasa en las vegas se queda en las vegas? porque todos andan como putas chismosas hablando del tiroteo.,1
#felizmiercoles menos a ese puto que me estalkea diario desdé sus múltiples cuentas falsas...vas y chingas a tu madre putito.,0
es mejor ser de esas putas que nadie sabe que es puta pero si eres bien puta,1
#felizdiadelasonrisa #viernesdeganarseguidores  siganme cretinos y sonrian putos chavas..una sonrisa es una bendicion a nuestra vista,0
#perrosnervioscuando debes oficiar un brindis y no sabes que putas decir,0
piojo .esperamos que se enfrenten otra vez leon vs.america en final para que vuelvas a llorar como marica .hijo de televisa,0
el tamaño de la verga ya no importa cuando sabes que el que la sabe usar te lleva al cielo,0
no hay verga ni dildo pero si hay vela #gaydildo #dildogay,0
se las dan de muy putas inteligentes y se la pasan denigrando otras carreras. me estresan sus mentes tan chiquitas y cerraditas 💆🏽,1
con un gran equipo multidisciplinario logramos atender exitosamente a binomio madre -hija por enfermedad cardiaca con alto riesgo!,0
verga cada chavo que veo cada chavo que me gusta que me pasaaaa🙄😂😂😂,0
quiero meter mi verga dura entre esas tetas ese culo esa vagina y esa boquita hasta llenarte de leche,1
que culero comprar pizza para comer y no poder comértela xq te duelen horrible los putos dientes,0
ahh marica porque yo no me había enterado de esto!!!.😍😍😍,1
#todofuncionacon una noche de copas una noche loca 🎶 @usuario @usuario @usuario @usuario 🙏 5543389021,0
@usuario 🐺ah y esta madre que es,0
día internacional de la mujer indígena constructora de herencia e historia ″la madre tierra″ emerge de tus entrañas que son vida.,0
@usuario hdp jajajajajajaja que pagas el abono para todo tu barrio boluda ?,1
no pinche honduras 🇭🇳 ... por putos tramposos se la van a pelar ... vamos méxico 🇲🇽  échale una manita a usa !! 🇺🇸,1
@usuario compadre vea la diferenciación!! una pera y una pera luchona!!,0
la pijamas tiene el súper poder de gustarle a sus crushes y yo le gusto a pura loca. 😂😂,0
@usuario @usuario @usuario las putas gatas como siempre sacando lo.mas naco del ser humano solo por.no aceptar su putísima mediocridad...,1
así este pendejazo jijo de la chingada manipulador engañaidiotas de lópez obrador @usuario,1
-verga yo sólo quiero enamorarme así chido @usuario : verga yo sólo quiero enamorarme así chido x2,0
muero de ganas de comer una tarta de lo que sea acá no usan la harina para otra cosa que no sea hacer putas tortillas man,0
con solo ver los trailers me pongo como todo una loca. encerio yá quiero que salga esa maldita película. 🙇,0
necesitamos feminismo para q no te ofendas por escuchar cuando alguien dice verga y q dejes de creer q no decirlo te hace…,0
que pedo con ed sheeran y sus putas canciones chingonas hermosas,0
de aquí a mañana a las 7:00 am todo me la pela ya dije,0
por está madre me agarré a vergazos con el de la combi y no le pagué el puto decía que ya no valen.,1
jaja no suban sus putas credenciales a ig o fb si tienen promedio de 7 parfavar! ámense.,0
verga que oso que le digas v word a la palabra verga,0
ponen pura pendejada que a nadie le importa sus putas decisiones que no pueden tomar por ellos mismos,0
agregaria y pq tendremos una 1a dama q seria un orgullo ya que las 1as damas q hemos tenido han sido puras chachas y putas como la gaviota,1
como cuando una de tus canciones favoritas te recuerdan a ella; a ella la recuerdo con el limón. ya valió verga.,0
con la reacción que grabé de “regálame” termine llorando y riendo a la vez ni loca lo subo jajaja,0
acosaron a la amiga de mi novio en el camión 😤 que vayan a acosar a sus putas madres hijos de la chingada.,1
mi mamá regalo dos jeans que uso que putas madres le pasa por la cabeza 😩😩😩😩,0
tiene muyyy rica verga este cuate. mi esposa se la chupo rikisiiimo,0
tan solo 17 años tiene mi amiga y ya es todo una #putita 🔥😈💦 #putiadolescente #pack #hot #legalicenalasde17 #putiamiga,1
a mi me vale verga que sean las putas dos de la tarde si ya no voy a salir de mi casa yo ya ando en pijama a estas horas.,0
quien putas hace las obras ? simios? gente acarreada del gobierno que no vale verga ?,1
de verdad ya quiero irme a la verga de mi casa siempre me tiran mierda bajita la mano.,0
asiii perritaa para llenarte de lechee las tetas y esa boquita tan rica que tienes putita,1
ppff jajaja pos ..* saca una metralleta (? * mueranse putos !!! ok no xd,0
me siento culpable porque supere bien rápido por el wey que me mandó a la verga hace como una semana.,0
ya deja de puta madre stalkearme ya me apareces de sugerencia en todos putos lados. superalo.,0
este teo en un hdp jajajajajajajajajajajajajajjajqjajajaja,1
por fa maten al puto idiota que estaba atrás de mí en el cine narraba cada parte de la película. me arruinaste todo hdp.😡,1
vámonos a la verga (@usuario ado - @usuario in veracruz ver),1
te voy a matarrrrr estuve ayer ahí y ni tus putas luces maldito marginal,1
ya deja de ladrar ratoncito verde en tu época con o sin rotaciones valían pa' pura verga,0
pinche mariquita de mierda 💩yáñez ay si ay si doy una cachetada y me voy marica,1
mi proyecto tiene tanto color rojo que ya me tiene hasta la madre 😢,0
nos pelan la berga el de nosotros estuvo más fuerte viva mexico cabrones.,0
no se para que putas me preocupo si no voy a cambiar nada aún así 🤷🏻‍♀️,0
@usuario super luchona y determinada te confundes con facilidad abierta a nuevas ideas platillo favorito elotes num de la suerte 1,0
pinches hot dogs les ponen cuanta madre y por eso piensan que son los más ricos del pinche sistema solar no mamen mochitecos salgan más!!,0
tengo la madre de las pajas #buenosdias 😩😩,0
mujer luchona toda moribunda pero a trabajar. 😣,0
ay por favor la tradición del rotoplás de agua loca era norma desde que yo era estudiante y miren que eso no fue…,0
me cagan las putas selfies grupales siempre salgo horrible,0
putos hondureños tramposos haciendo tiempo a lo pendejo.,1
el 98% de las fotos que suben de sus bultos son puro bulto'ebolas puras pelotas y casi nada de verga no crean que no nos damos cuenta.,1
odio los putos trámites de titulación 😡😡😡😡😡😡😡😡😡😡😡 pero me urge la precedula.,0
lógica de espn: seguro todos en latinoamérica quieren ver la eliminatoria africana en lugar de la europea. putos.,0
me caga los huevos que transmitan en vivo para arreglarse su cochambroso cabello consíganse un puto espejo mierda!!!  jajajaja #ira,1
todas las mujeres son putas menos mi mamá.  ella no me cobra.,1
estense quietos en sus casas hijos de sus putas madres,1
eres marica porque no tele pones al pedo a victor ??…,1
jajajaj  era en el momento maricon!!! ya perdiste la magia del primer encuentro.,1
oye joto alguna foto donde no salgas de a perro que diga con el filtro de perro?,0
las peores putas son esas que son motolitas por eso es que yo soy como soy sin importarme nada ✌🏻una diabla en un mundo de santas falsas😈,1
ya se es la primera vez!! y eso que he estado como loca haciendo stream; y tambien viene pasando cuand…,0
tengan tantita madre y no se coman sus pinches atunes en el salón de clase,0
amigos todavía no sé de qué putas disfrazarme en halloween. 🤔,0
@usuario @usuario 100 millones que pagarán con la bolsa izquierda después que entregaron y saquearon a la nación! poca madre!,0
dos goles seguidos se las aguilas del marica! 💪jojojojojo #clasiconacional,0
se la mamo el maricon acaso no sabe que consumir drogas atrofia el cerebro.,1
pinche enfermo de mierda trastornado. marica hijo de tu puta madre.,1
me agarré puente desde el jueves pero ahorita estoy mamando con tareas  😥,0
o de como un pedazo de estiércol llega a director de @usuario del club de hdp de @usuario,1
mi mamá me acaba de mandar la verga y me lo merezco💔,0
@usuario por que tan sensual anche rubia? si eres bien machorra,1
pero traigan jugadores comprometidos con la institución putos chargoy de verdad inviertan en su equipo,1
una chica excelente. bastante loca de a ratos. a veces tan triste. a veces tan muerta de risa. a veces mala.,0
se me salió un poco la verga por el pantalón nada más la puntita 😈😈,0
espinao tengo el pepinillo para preñar puchas de joto invite,1
te voy a coger la boca empujandote la verga hasta la garganta y rebotando mis huevos en tu barbilla,1
leo a muchos quejandose por lo nacas que nos vemos diciendo groserías y en todo lo que puedo pensar es que ya vali verga.,0
deja de andar de loca hugo que te traigo al @mashff3,0
jajaja amor está niña esta loca 🙄 io ni le pido fotos o algo aziii eee,0
"¿en que momento las mujeres dejaron de ser ""puras"" para actuar como putas? soy de mente abierta pero no pidan respeto cuando no se respetan.",1
@usuario inténtalo esta con madre.,0
las putas primero dan las nalgas y después el corazón. • punto para las putas.,1
de tanto que han estado mamando con su coco ya me dieron ganas de cocojerte @usuario,1
idem nati. lo leí el mes pasado y me volvió loca :),0
no puedo mas! con un hijo de puta que se dice abogado y que sale con estas putas mamadas de primaria. crece abogadin.,1
hijos de su reputisima madre políticos rateros! @usuario @usuario @usuario @usuario,1
qué uno venga a clases con estas putas inundaciones y el profesor no venga 😐,0
verga? vagina? van halen? vendetta? viene viene? voldemort? vickencio? vampiro canadiense?,0
esto hdp están pidiendo a gritos que los mande a la mierda y me busque otra chamba 😂🤣,1
pinche marica !! te he de ver en el whatsapp !! jajajaja,0
jajaja amo a la mama luchona,0
mi @usuario con sus frases de señora luchona. #masterchefmx,0
ay joto tú ahora en lo único que vienes peor que yo es en lo distraído,0
y yo me sigo preguntando de dónde vergas sacó mi twitter la loca.,0
"ajajajajajajajajaja tu nunca aguantas apenas y te toco y sales con tu ""te mamaste daniela"". chamaco marica",1
es la opinión de la morra y la respeto. me parece que está de la verga pero la respeto.  es mi opinión y ctm si no la respetas. <url>,1
verga -digo v word- nunca los había leído d: en qué burbuja vivo.,0
que decias inútil de mierda? a mamar @usuario,1
hey @usuario no sean putos y devuelvan el balazo #estadosunidos #mundialrusia2018,1
sé humilde y sencillo aunque tú sepas que eres la mera verga.,0
¿quién putas le habla a los meses como si fueran personas?,0
@usuario buenos diaaas☔☔ a toda madre......que siga lloviendo,0
y ya no están en la pinche edad para andar leyendo las pinches putas diapositivas de la verga chingadamadre,0
ensartada por la panocha y con verga en la boca #putayo en @usuario 💋💋💋🔥🔥🔥,0
reallll qp joe y nick fueron mis mayores crushes desde los 7 años hasta los 15 jajajajajaja la más loca fan,0
"que de la verga está su concepto de ""amistad "" a los 20.",0
las #deudasdejuego son #deudasdehonor. se puso loca la jaula de pájaros en el #bunker.,0
"rola en mi cabeza: ""tu forma de amar siempre a medias siempre loca siempre a destiempo tenía que acabar con alguno de los dos"" #memato",0
que haría sin mi madre que consiente mis antojos 🤗😋,0
lo más genial de.perderme 3 meses y que ya nadie me hable es que genuinamente me vale verga.,0
tipo eso de encontrar guardada 10 veces la misma sección del periódico porque me puse loca cuando salio tokyo hotel esta bastante raro.,0
dijiste que el viernes pagabas así lo dijiste maricon,0
vale verga no se ni como putas se lee esa cantidad de dinero,0
ya nos jodimos con amlo los siguientes 6 putos años de la vida.,0
madres que te dejan en la cola sin dinero. la tensión aumenta cada vez que te acercas y tu madre sigue sin volver.🙃,0
cabron cobarde hijo de puta perros drogadictos como tu merecen que los eduquen ya te llegara ya te llegara maldito joto!,1
quiero meter mi verga en tu ano y embarrartelas de tu caca y dártelo a mamar,1
se confirma la mentada de madre a la cerdita lameculos.,1
pinche putita cachonda hija de tu puta madre te pones tus pp bien pinche cachonda hija de tu puta madre.,1
la cuarentona mamando mientras el esposo trabajando... @usuario,1
tres putas horas 😡 (@usuario nextel aragón in ciudad nezahualcóyotl state of mexico),0
sueño con el día en que… ¡ah no mames! ¡verga! ¡verga! ¡es hoy!,0
que putas... están esposados...!!!hijos de toda su reputizima madre!!,1
ponga la narración de los tres goles de messi a ver si dice lo mismo hijo de la gran mil putas mal agradecido #pelotudo,1
@usuario @usuario pero yo me depilo tú si eres machorra alfa pelo en pecho 😂,1
me tragué ¡2 putos whiskys anoche!  ¡dos! y traigo una resaca como de domingo de gloria.,0
excelente tarde-noche papitos!!!! hoy no he recibido ningún md ni fotos calientes por md.... 😕😕😔😔,0
"a eso me refiero. eso no está padre. nadie es más o menos si dicen la palabra ""verga"" o ""coño"" o ""pucha"".",0
&lt;&lt;el corazón tiene más cuartos que un hotel de putas&gt;&gt; #ggm #elamorentiemposdecolera,0
hdp amarillista toman fotos de cuando lo mandan a bajar los cartones de las tecates puto faatidioso @usuario,1
profe perdón por llegar tarde lo qué pasa es que su clase me vale 2 kilos y 800 gramos de pura verga.,0
gerard: vamos a separarnos y hacer sufrir más a los emos y valer verga junto con ellos frank mike ray: si si ahuevo,0
@usuario mi madre y mi hermano me despertaron y me dejaron sin comida &gt;:(,0
pinche morra cagante criticas y te cagas de risa cuando te corrigen. vales verga y te crees la quinta maravilla.,1
@usuario @usuario esos putos de seguritec me chocaron y se dieron a la fuga los muy cobardes. el deducible me salió en 7 mil ¡putos!,1
el tránsito de la cdmx no es tan culero si lo comparamos con tus celos pinche loca😹,0
"no inventes compa jaja  que esperas que te diga? ""si está de la chingada "" pilas carnal",1
no hay nada mas maricon que tu mejor amigo te diga que pasara a cantar contigo y a el l final no pase @usuario maldito judas,0
a veces no se que putas madres quiero hacer con mi vida,0
por que todos ya escucharon “can you see” ? se supone que salía mañana !              quede loca chama...,0
😱 lo sentimos #milesheizer pero al parecer @usuario tiene un nuevo amor y es @usuario 👬💙,0
putos simios de mierda al 90 les haran gol perros de mierda,1
desgraciado imbécil como se cogía a la gaviota en la novela ahora se cree un culo. por mi esta muerto este maricon.,0
soy el mejor no fumo no tomo y no digo malas palabr... ¡putas madres! se me cayó el cigarro en mi pinche whisky. #cosasquememolestan,0
y ando loca tras de ti... @usuario así me traes jajaja. que sigas teniendo un grandioso día 💗.,0
cuando te dejan por una luchona (😂😂) te das cuenta de que las expectativas de esa persona no eran ni por cerca de ser altas.,0
el día de hoy yo y los putos videojuegos nada más no.,0
quiere 'jugarle al canelas' con su puchita de joto.,0
"neta ya estoy ""ruquiando"" todo los joterias que hacen los morros de hoy en día me molestan pinches putos",1
a menos que ese álbum contenga canciones que me puedan dar más en la madre 🤔,0
"""y te comes todo el desodorante putita te encanta la verga hija de tu puta madre"" :v",1
las mentiras universales: 1. una y nos vamos.  2. no vuelvo a tomar (cuando andas hasta la madre de crudo),0
#siyofuerapresidente putas y trago para todos jajaja,0
les hace falta ver más bax :v ches jotos putos :v ojalá y algún día sepan que es un@ dios@ xdxddd :v,1
le hice la parada al pinche autobús tres putas veces y le valió verga.,0
ojalá asi me agarrars cuando te digo que me voy en lugar de correrme a la verga cada 5 minutos.,0
esta morra me stalkea tantísimo que ya me aparece como sugerencia de amistad en todos putos lados.,0
éste pendejo no vio el video de rt supongo no mamar!!!!!,1
gente y q opinan de maricon del @usuario q es un inrespetuoso deverian demandarlo marica,0
vez ese programa por la maluma que anda de loca jaja,0
lo que antes me gastaba en caguamas ahora me lo gasto en fruta en tremendo maricon me he convertido ☹️,0
#esfeocuandoteenteras que @usuario ya calificó a #rusia2018  pero sabes que va a  valer verga bien bonito como siempre,1
entonces como estoy loca siempre tengo la razón 🤔🙃,0
esta pendeja trola me cansa con los me encanta que le da!! (si ya se no somos nada pero me pongo re loca y celosa igual) 😒,1
@usuario chingas a tu madre puto guatemalteco de mierda @usuario  he dicho...,1
putos todos los que si irán hoy al palacio para ver a los caligaris. 💔,1
"""asiáticos con cabello de tazón"" me quiero reír pero mi papá me va a ver y va a decir que estoy loca xkksndk",0
pinche programacion madriada y oo unico bueno lo cortab perros pendejos y sabeb que putos putisimos hijos de su puta madre,1
a mí me valdría madre si se llega al quinto partido jugando dlv o ganando por default (?) pero ya... ya por amor de dior,0
awebo putos el señor zhang ya me dio regalo en clase de asia,0
"pero si vos vivis en usa hija linda. como putas querés que lleguen hasta el ""imperio yankee""? 😂",0
@usuario ya no aburras luchona soltera y con estudios,1
los extraño todos los putos dias a todas las malditas horas! 😭😭 #missyouonedirection,0
descubrir la verga de tu amigo hetero no tiene precio. ahora más que nunca quiero estar pegado a él. en su verga.,0
ya llego su goleador historico hijos de sus putas madres,1
estoy hasta la madre de que lleva todos los pinches días!!!!😡😡😡😡,0
"otra de odio la de las ultrasónicas! ""vales madre! vales verrrr..."" #t909",0
quién putas es ximena y quién repizados es luís? .-.,0
madre del alto manhattan demanda arresto conductor atropelló hija,0
todo mundo sabe que las hijas de papi coshan como putas sin moral. menos yo yo soy niña bien de toda la vida y coshare hasta el matrimonio,0
el mundo sería más fácil si se clasificara entre pendejos y putas.  me tardaría menos en emitir mis juicios.,1
yo sí valgo verga porque no me veo bonita ni con filtros.,0
39° c de temperatura máxima en las vegas pronosticada para hoy. madre santa.,0
ni madres bola de babosos! pretenden gobernar un país y ni siquiera pueden juntar unas pinchis firmas.,1
pero si hay gente pndjaora resulta ke un animal s mas importante ke un niño. ni madres…,1
"los futbolistas mexicanos se maman por ser ""los mejores"" de concacaf. pero andan de putas divas cuando alemania o chile les dan un repasón",1
aquí a la damita sí le gusta decir verga. sin albur,0
aaaaaah no si esta de la verga que llueva todo el día.,0
me pueden chupar la verga la selección. pastore dybala di maría y todos los hijos de puta. son profesionales que onda. 1 gol solo pedimos!!!,1
putita drogadicta y fracasada... todo tiene. 😂😂😂😂,1
@usuario luchona diria yo jajajajaja,0
eres fea con madre amiga,0
mañana me voy a levantar a repartir vergazos a todos los pendejos que no me dejen dormir.,1
y chingas a tu puta madre si te llego a encontrar maricón de mierda no vas a valer ni 10 centavos y me vale verga si tienes familia puto.,1
#masterchefmx se va hugo por estar pensando en la mamá luchona,1
si hay algo que me purga son las putas que se creen santas ridículas,1
necesitas una bola de madrazos pinche maricon pocos huevos. muy valiente detrás de una pantalla verdad. dímelo de frente,1
no seas homosexual solo es cuestión de agarrarle el pedo jajaja #marica,0
tata no seas puñal jajajaja te leíste bien putizimo jajajajaja,0
cuando no puedes con el enemigo habla con el tatuador,0
¿ya tan pronto? mamen aguanten un poco no sean putos.,0
no mames... de qué putas hablas! el puto desmadre es que el recurso en cada familia sea mayor,0
hasta parecen modelos los hdp! por qué tienen que ser de turquía? no tengo nada contra eso pero son más misóginos y machistas que aquí :/,1
la netflix si me pone sad porqué soy bien marica pero come popo paola.,0
si de verdad te valiera verga no hubieras borrado el tuit. maricón hijo de tu puta madre.,0
por que putísima madre dormí 3 horas en la tarde ?,0
lo único importante en esta vida es tener un léxico refinado. lo demás vale verga.,0
nada como ir a dormir con el reconfortante sentimiento de que valgo pura verga,0
"-¡partansé sus putas perras madres! ""yo ayudando amablemente a dos  parroquianos a arreglar sus diferencias""",0
tenía rato que no veía a bolillo tan feliz verga😭😭💞😍,0
enferma de estar chingando la madre sorry xd,0
guapuras mañana lunes a partir de las 12:30 pm*ya saben pueden agendar desde temprano contesto llamadas o watsapps 552…,0
@usuario chingas a tu madre @usuario  a ti que te valga madre,1
marca al numero y la chava te da informes no somos agencia bro cada chava tiene su numero,0
@usuario chinga tu madre ratero de mierda. eres un vulgar populista retrógrado,1
@usuario siempre no valió madre jaja,0
cuéntale que soy mejor que él cuéntale que te traigo loca cuéntale🎶🎶,0
por favor quítenles el celular a las divorciadas los putos viernes.,0
putos vecinos poniendo “me dediqué a perderte” ☹️😡,1
"le enseñé a mi mamá el video y dijo ""ya nos cargo la chingada"" 😂😂",0
yo fui de los que le menté su madre a @usuario pero ya lo perdoné.,0
bien dicen puto dinero no lo es todo pero de que pedos de quita encima! ✍🏼✍🏼 putas cuentas y putsas deudas y lo peor que ni mías son carajo,0
ahh te etiquete jajajaja discúlpame maricon puberto es como se refiere a ti se queda corto,1
para lo único que va a servir mi foto de generación es para que mi madre la cuelgue en la sala de su casa.,0
solo dos amigas que me conocen desde la secundaria mi madre y.. ya. entre damien y pericles; ¿o parezco algún otro?,0
por qué se enojan los expendios por cambiar un premio😓 la tipa me maricon y que si no sabía hacer cuentas #homofobia,0
a los 7 años quería ser como joe jonas cuando creciera  y ahora más  el maríca se va a casar con @usuario . maldito,0
parce marica webon ver a este par es lo mejor.  @usuario  youtube ya te extrañaba y nosotr@usuario también,0
@usuario esa diputada hdp vendida como toda la pita comisión votando la ley de ingresos y después dicen que el pan quitara el gasolinazo 🖕🏻🖕🏻,1
múdate a gdl y comienza una nueva vida de loca aquí conmigo :(,0
¿en verdad son descomunalmente pendejos como para no saber cómo se usan las putas y rechingadas luces direccionales?,1
"estoy intentando algo nuevo a lo que le llamó: ""chingue su madre la vida haber qué pedo qué pasa""",0
@usuario @usuario que diga lo que piensa con señales de humo. putos comunistas con iphone. repite conmigo: no usaré twitter bajo los efectos de las drogas.,1
con razón ya vale verga el pan bimbo. te mamaste @usuario  😂😂😂😂😂,0
este guey es joto anda con el oskarin por eso busca pretextos para deshacerse de vanda tiene la cara de punal,0
dios es como la más amorosa madre que cuida de tí con gran devoción ternura y cariño! su pasatiempo favorito es consagrars…,0
como cuando te toca un supervisor que vale verga😒😒😒😒,0
eje 3 oriente y mariquita sánchez culhuacán: una persona sin vida y cinco lesionados en choque con volcadura.,0
neta que pinche mal momento para enfermarme por qué no me he muerto a la verga,0
no cambiaría ni loca tu sonrisa por todo el mundo por nada de nada  🖤,0
méxico tiene un nuevo himno escrito por coldplay  life is beautiful me siento muy orgullosa viva méxico putos! #estamosunidosmexicanos,0
"@usuario @usuario lo peor es q uds siguen hablando de engañar al pueblo"" hijos de su puta madre pinches políticos de mierda",1
no puedo creer que pongan examen de mate y salud el mismo día no putas mamen,0
neta que es una gran cosa hacer  todas las tonalidades con la boca y esos tres putos botones. inténtale.,0
amo todo el mame que andan haciendo con la verga. digo con la v word,0
todos son unos putos pendejos que no saben hacer ni verga,1
quién sabe a cual de sus putas se los ande mandando,1
#compartimoslaemoción saludos desde mazatlan fierro a la verga compa,0
@usuario r6 ?  todavia se juega esa madre ? ahah  mejor full csgo perro.,0
si te digo cuánto te quise no me lo creías hijo de tu puta madre.,1
en este #miercolesdeculos no puede faltar el aporte de fer! 😈🤤  #fer #putita #tiernita #teen,0
la más señora de todas las putas la más puta de todas las señoras.,1
me gustas un chingooo!! jejeje linda noche hermosa sigue asi de bella de loca y de fabulosa siempre besos bonita,0
tanto que odiaba a las putas y mira vine a enamorarme de una.,1
"pero bien que andan mamando con su #coco y ""ay qué bonitas nuestras tradiciones mexicanas"". alv pinches snobistas!!",1
me gustaría que mi ropa tuviera un gps para saber en dónde verga está!,0
hace algún tiempo @usuario  vino a darme verga y mecos calientes rt rt #domingodeganarseguidores  #happybottom #addi…,0
ash ya van a empezar los trabajos en equipo puta verga 🙄😤,0
@usuario esa es mi gente luchona,0
me estoy cambiando en mi cuarto a riesgo de que los maistros de enseguida me vean las chichis porque no tengo putas cortinas.,0
"la excitación de algunas mujeres radica en sentirse ""putas"" al menos un momento con quien ellas elijan con @usuario",1
y si te caga un tipo de música cállate a la verga y deja disfrutar.,0
@usuario fuerte accidente en eje 3 cafetales y mariquita sánchez ctm culhuacán,0
follow me @usuario !! ten un buen retorno. abrazo grande mi marica mayor.,0
alv la neta si extraño sus putos mensajes pero alv no le voy a rogar,0
ya tengo casa putos (@usuario infonavit tenechaco in tuxpan),1
como cuando inicia chupandote la verga y termina chupandote el culo,0
es muy sad como lisa siempre vale verga y a bart todo le sale bien a pesar de ser un bastardo :(,0
eres más homosexual que mi gran divo juan gabriel que en paz descanse pero joto hasta para aceptarlo.,1
@usuario no? que poca madre tienen solo les vieron la cara a estos damnificados. hdp 😒,1
me acabo de dar cuenta que batman es un puto marica en #suicidesquad se aprovecha de que deadshot estaba con su princesa... joto debía ser,0
desfachatada libre apurada atrevida loca y con una chispa de fiereza en la mirada. me enamoré en 10 minutos. les he fallado amigos.,0
no mames cuantos putos candidatos abra para el 2018? xd ya hay un chingo de independientes,1
igual me termina valiendo verga pero me importa como por dos minutos,0
los hombres lo único que cambian son a las putas que se cogen. su forma de ser jamás,1
hice mucho para “rescatar” lo que con dos putas palabras hiciste mierda,0
me caga tener que salirme de un lugar para fumar porque hay niños en el lugar porque putas ellos no dejan al niño afuera 😑,0
@usuario una vez teniendo un resultado favorable el mexicano es mediocre y se demostró en ese juego de ayer agregále la maña hondureña re putos :v,1
@usuario jajajaja esa madre ni era pase y lo convertí en un golazo,0
¿qué sabes de jugarle al verga si no comiste tacos de canasta de 10 x 5 pesos en la merced?,0
amaneci con un humor bien quien sabe como canto tonterias bailo... es como una loca desorganizada en un mundo ejecutivo. ¿me explique?,0
entro y me encuentro con esto que verga nmms todos se ven guapísimos 🤤😭😭 lo necesito ya 😭  #exo #exo_power #엑소_power @weareone…,0
no me importa lo que digan esos putos periodistas la puta que los pario ooohhhooo oooohhoooo,1
@usuario qué se puede esperar de estos hdp del @usuario @usuario y @usuario por eso se siguen robando la gasolina,1
hoy pensé en regalarte flores pero recordé el puñal en mis alas y me arrepentí. esa fue otra batalla que el dolor le ganó al amor.,0
putos corazones a ella si no? ojalá te cargue la verga puto,1
pinche mamá luchona es muy castrosa #masterchefmx,1
yo ahorita que me enfrente a the end en metal gear solid 3. hijo de la verga como me hizo sufrir de morro.,1
la mujer moderna luchona e independiente prefiere por mucho un hombre que la haga sufrir!!#raro,0
pone temas buenos buena musica aunque sea forra no todos los putos dias rock nacional esta bueno pero cansaaa,0
nos habéis hecho mucho daño a los putos solterones  muchas gracias,1
la • estás bien loca el sábado te vi un súper ratito jajaja pero me caes bien bonita 😘,0
"soy partidario de buscar una mejor redacción con tal de usar el más hermoso y completo ""a la verga"".",0
la ortodoncista se mamó me puso unas ligas rosas en lugar de unas guindas 😒,0
tomese sus pinches tees dalay o lo va a cargar la chingada por bilioso kulero,1
después de todo este tiempo estoy loca por ti  no supere las mariposas y cariño en las peores noches  estoy loca por ti  @usuario,0
soy aranza y ando como loca con las teóricas viste jsjs,0
ese joto vegano me hace coágulos la regla lol no tendría un iphone ni aunque me lo mantuvieran.,0
el regueton o no se como putas se escribe es mierda.,0
wey buen pedo me balen berga todos que hago?  ?????,0
creo yo quemala madre no he sido.,0
estoy votando como loca desde clases lpm tengo más nervios que la atención que le presto a profe chau,0
si ya soporté el dolor de su abandono y engaño el gym me la pela,0
al perro que se te acerque le parto su madre a si de facil,1
no mames me sé todo el puto procedimiento pero putas conversaciones!!,0
@usuario perdon pero q putos nunca vi a claudio suarez ambrisaspe hacer estas joterias esos partidos se juegan con huevos aunque  estes calificado,1
"de haber sabido que van a poner sus mamadas del ""horario de verano"" ni putas madres que nazco........ neta ya que sea 28... lo odio",0
gracias por 2017 @usuario ni hablar mujer: @usuario trae puñal. nos vemos en abril.,0
cómo me encanta poner bien putos a mis culitos!! #bb #apelo,0
lo que nesecitas es unas buenas cojidas por todos tus oyos pero mas por tu culo putita que grites como toda una perra,1
igual que siempre el dinero tarda en llegar pero a su puta madre como va corriendo de nuestra billetera y nuestras tarjetas de nomina xd <url>,0
"como cuando sabes de un tipo que dejó a una bonita por ""celosa"" y después sale con una pinche loca de gto toda fea .... sin comentarios",0
me enfurece ver que la gente se trague los putos tacos de tamarindo.,0
ganando como putas siempre con mis gordas adoradas #pepeyteo🌈 😘😘😘😘😘😘😘😘😘😘😘  #aguascalientes,0
voy a definir lo que pienso sobre los que critican a messi y le tiran 💩: la cdtm hijos de los 7897 putos  sistemas solares que los parió.,0
"que tanto pedo por no querer escribir verga ""vi wird"" verga se dice y se escribe.",0
excepto coppel (previously canada) dijo bye ahi se ven putos.,0
ama hasta que te duela. si te duele es buena señal”. (madre teresa de calcuta). #citas,0
me sirve más limpiar mis lentes con papel de baño que con esos putos trapos especiales que venden.,0
"david uso la coca de laura y ahora se pelean por eso y se escucha en toda la casa es tipo ""david esa era mi coca no jodas marica"".",0
se la pasan subiendo fotos sexosas y se encabronan de que uno no las baja de putas. sean coherentes reinitas!,1
"le dio las nalgas tambien al ""acosador""... pinchi presidentito que nos resulto este peñejo...!!!",1
putita te agarraria de tus caderas y tecojeria muy fuerte despues lameria tus nalgas asta aserte venirte,1
hombre que usa bufanda no pide exige verga en su pucha de joto el muy maricon.,0
hoy me fui a sacar la ceja y una me quedo de la verga por que me castigas asi diosito?,0
qué verga quieren los veganos que en cada oportunidad mencionan sus hábitos alimenticios? un monumento?,1
que bellas y ricas se ven para para ponerlas a mamar mi verga mamá e hija y juntas la chupen,1
no te gustan las putas? a mí si. :) las veo en el congreso en el municipio y en el estado. son las mamás de los gobernantes.,1
@usuario vivís en 2 lugares ?  venís con la custodia del contry puto refugiado,1
pero lo que en realidad querían ese par de putos era la masacuata del negro del whats app,1
