text,target
todos mis planes están valiendo madre por gastar dinero a lo pendejo.,0
es que esta tipa no tiene madre.,1
no es cierto por algo la verga se me pone bien dura por tus tetotas y tu culo redondo😏😍😍,0
@usuario no puede más de hdp! sujeto servil y despreciable. él es tan responsable como gendarmería. #autor y #encubridor.,1
nos iban a meter otro gol pero era un de puta madre ay me mate,0
que triste es que una persona a la que quieres le valga verga todo lo que has hecho por ella. 🙃,0
pues la verdad putos periodistas muertos de hambre!,1
prof mi reflexión sobre esta lectura es que me vale verga,0
me gusta la verga de antonio donat y el culo de claudio gn😋,0
no mamen ya ni para putear me alcanza el tiempo vale verga.,0
o si yo votare hasta qedar loca o infartarme lo q pase primero 😂😂😂 #exo #exo_power  #kokobop @weareoneexo,0
siento que tienen algún poder sobre mi idkk estoy loca,0
jajajaja no creo porque @usuario es joto aparte de un vergazo hasta la polilla le van a sacar. @usuario grande maestro 👏,1
creo que tienes raices caribenas y estaba en lo correcto que esa verga no era mexicana el promedio de aqui son 14 cms no?,0
ama hasta que te duela. si te duele es buena señal”. (madre teresa de calcuta). #citas,0
chingas tú chingo yo. chinga tu madre.,0
maduren no mamen. bueno si mamen pero verga y déjense mamar 💕🖕,1
para vos 🇨🇱🇨🇱🇨🇱 putos... nosotros entramos y vos lo miras desde tu casa! vamos 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,0
"¡casa sola! ""perspectiva: fiesta loca con todos tus amigos"". ""realidad: ir al baño con la puerta abierta"".",0
con ese culito tan chingon debes de comer un chingo de verga a cada rato? te lo ha cogido algun taxista policia o albañil?,1
ponen pura pendejada que a nadie le importa sus putas decisiones que no pueden tomar por ellos mismos,0
@usuario sería una casualidad o un dios muy hdp si de verdad es un castigo 😔,0
me mama que no pueden escribir verga pero bien que se la tragan.,1
vales pa pura verga punto maricon pinche actorcillo de tiangis chingas a tu madre.,1
y ahí que tiene que ver alfaro ya se siente gobernador o que putos toca en zapopan.,0
cómo puede ser que siempre que salgo con alguien me cruzo a todo el mundo la concha de tu madre aaaaaaaah,0
loca prepotente pipope; como sea yo si me casaba 😂😂,0
una mentada de madre al pasado también ayuda!,0
alguien sabe cuándo quitan los putos dinosaurios del parque de la paz?,0
pinches dejare de ser amable y los abriré a la verga a todos.,1
por otro lado fui a todas todas mis clases de cirugía y ya me cargo la chingada,0
jajajajaja a los pandejos que apoyaban a @usuario les dolió ver que es una vulgar ambiciosa y se les fue el internet 😂😂😂😂 putos.,1
y no me importa lo que digan esos putos periodistas la puta que los parió 🎶🎶🎶🎶 también es para vos...,1
@usuario @usuario normal en los atlistas no saben aguantar jajajajajaja me la pelas puto mojado mediocre jajajajajajajaja y a chingar a su madre maricon jaja,1
putita salió a niña y ya con segundo embarazo 😂😂😂,1
es una cosa bien rara.  yo sigo sin entender nada y miedo con la ropa loca,0
girardi es la persona. as estúpida del mundo la verga como putas dejas por chat tanto a robertson maldito pedazo de imbécil hijo de puta,1
no estén mamando ya todos tenemos los 280 caracteres. twitter se acaba de convertir en lo que juró alguna vez destruir. v:,1
el novio de una conocida se ve bien joto y yo así de: amika date cuenta. 😂🐍,0
es puñal  su viejo era el sr telenovela  jajajaja,1
el mejor amigo del hombre es el perro y el de las mujeres los putos y las gordas.,1
@usuario se lo debemos al maricon.agachon.convenenciero del prianrd. arturo nuñez .este hijo de puta solo hace acuerdos p jodernos.?dixit.fobaproa???,1
diputados hdp... traidores a la patria y al pueblo que les paga el sueldo.,1
una flaquita tetona recibe su dotación mientras chupa otra verga! ¡mira su cara de placer! rt para más vídeos,0
y mañana voy a estar mamando que por que me dormí tarde. #porqueeresasí,0
quiero que los putos de la roja queden afuera del mundial,1
vela todavia no juega en la mls y ya esta valiendo verga 😒,0
es posible porque después de el 1-0 entre conatos de bronca y joterias catrachas perdieron 7 minutos y medio marica!!!,0
dándole a una zorrita que le encanta la verga vean como se mata solita,1
soy mamá soltera luchona &amp; patriota! jajaja ♥️🇲🇽🎉😍☺️ #losamoinfinito,0
"estudiantes de la ug festejan cumpleaños con 500 litros de ""agua loca"" varios resultan intoxicad…",0
jaajajaja la verdad es que si! como sabes que soy bien joto!,0
@usuario alv!!! tu apoyando a méxico? mañana va a llover a raja madre,1
sigan de pecadores putos... que creen que por el temblor no les voy a enseñar la verga hoy o que?,1
un consejo. mandale una sonrisa a aquel/aquella hdp que trato de joderte. le va a doler más.,1
#felizdiadelasonrisa #viernesdeganarseguidores  siganme cretinos y sonrian putos chavas..una sonrisa es una bendicion a nuestra vista,0
no pues q gran trabajo...  putos  en toda la calzada hay gente tomando y fumando mariguana..  y la policía 🚨…,0
@usuario eres un puto y se mete con mujeres jaja maricon,1
ya desperté!! y miren como desperte?? con la verga dormida y yo queriendo follar alguien gusta despertarme mejor 😏🍆💦👅😈,0
putita drogadicta y fracasada... todo tiene. 😂😂😂😂,1
de esas veces que las putas de facebook empiezan a hablar de amor y pedir respeto,1
veo fotos #antolia en mi celu? suena voy a amarte después me enamoré de ti empiezo a gritar como loca y todos....😱 @usuario @araceli_g,0
mañana mando a la verga todo; hoy me voy a dar el lujo de estar triste un rato.,0
un día de estos mi madre me va a venir enhierbando  🤦🏻‍♀️,0
la mujer perfecta no existe así que cuiden bien a la pendeja que traen por esposa y dejen de andar de putos en las redes sociales.,1
y luego dice que jémez es un vulgar y no tiene educación. se pasa de verga éste abuelo 👇🏻🙄,0
cosas culeras del transporte: la gente que se recarga en ti por quién sabe qué putas razones.,0
solo me falta una foto de espaldas con una frase de superación personal para ser una mamá luchona completa,0
esas jornadas de 18 horas no tienen madre.,0
q tetotas q se antojan mamar chupar y morder esos ricos pezones,1
la señora madre dice que deberia de comer mas para que no me duela el estómago cuando llego a cenar,0
que rico seria meter mi verga así en tu apetitoso culo,1
los de medicina interna son putos viene en el schwartz 🤷🏽‍♂️.,1
todas las mujeres son putas.... con quien ellas quieren.,1
yo no estoy loca !! jajajaja no se de dónde sacas eso 🌚,0
@usuario @usuario #morenava achingsr a toda su puterrima madre pendejo,1
@usuario @usuario esa foto no tiene madre 😍😭 jalo jalo cuando quieran 🤗🤗,0
ya dejen de colgarse de la fama del mejor youtuber 'dalas'. putos.,0
verga -digo v word- nunca los había leído d: en qué burbuja vivo.,0
hoy volví a hacer ejercicio después de mucho tiempo de amarranarme. chingo a mi madre si lo dejo otra vez guarden este tuit.,0
esos putos hondureños de mierda no merecen ni madres ojala y pierdan el repechaje y ojala y se valla a la mierda el estúpido de #osorio,1
jajaja esque sabes que es la verdad. pero si la gente está loca. menos tú. bueno si estás medio loca peor te entiendo.,0
lo que yo quiera existe algo llamado “unfollow” y si la vieja tanto le molestan mis putos tweets pues qu…,0
eres pura mierda. mas puto cobarde no puedes ser pidiendo disculpas a la fuerza y por twitter. el cul…,0
mientras ustedes ven club de cuervos y game of thrones yo busco floricienta online porque soy joto y está bien.,0
#todoelmundomediceque  cuando te casas? yo me hago la loca y les digo: las saladitas son horneadas...😂😁😀😍😘😎,0
que fácil es hablar bonito. ese trump debería empezar por arreglar su propio país que está de la chinagada y despué…,0
'¿y qué pedo cómo vas con la tésis? ¿pura verga vea?',0
a mi ya me mató desde hace 2 años en cd. carmen con sus putas reformas ahora tengo que hablar inglés en mi propio país para trabajar !,0
"he leido mucho sobre la gente hablando de ""putas"" ¿que les hicieron de chiquitos amigos?",0
me gusta me encanta me tiene loca pero la caga mucho 😕😩☹️,0
@usuario gracias putita aún que no soy de aya pero si kiero romperte ese culo y dejarte la panocha rosada de tanta verga zorra,1
putos mosquitos hijos de la verga déjenme dormir!!! 😩,0
la página de código rojo hace que mi mamá se vuelva loca y no me quiera dejar ir a la escuela y yo si quiero irrrrr aaagh,0
pinche puta madre como me caga empezar el día así,0
via @usuario  verga mano. instalado para ver el partido de vzla y argentina aquí en santa ana. y q creen intento hirce la luz😡😤😒,0
pinche morra meca ¿por qué me cagas tanto y no puedo mandarte a la mierda?,1
no dejes para mañana lo que puedes mandar a la chingada hoy 🤷🏻‍♀️😊,0
@usuario  también deberían de terminar con esos weyes que andan puteando a todas horas en el último vagón qué poca madre!!!!!!! <url>,0
jajajajajajaja neste maricon comunicologo (aunque suene a pleonasmo) jajajajajaja,1
pinche bato wey vas y chingas bien lejitos me cagas no mames real que horrible un wey que tira el chicle para ver que pega,1
buenos días mundo! me vale madre y hoy voy a lavar,0
😘tengan una excelente semana somos paola y omar 23 y 26  de ecatepec buscando parejas similares en #lunesardiente #lunesdeg…,0
pinches gatos les hablas para reportar borrachos violentos y no van. ah no los graves porque les crecen los huevos y piden apoyo. putos.,1
"hay una enorme diferencia entre parecer ""machorra"" (no lo escribo en forma peyorativa) y ser andrógina.  no se confundan mis chavxs.",0
¿qué putas le ponen al enjuague bucal que siento todo el gusto a orégano? como si hubiera desayunado pozole...,0
seguís vendiendo hdp!!!! después de 30 minutos???? te uniste a tu casa y volviste no??? no tienen vergüenza,1
imposible entrar a facebook sólo hay vídeos de la cachetada de eduardo no se que mas pero pinche reportero maricon se lo merecía por puto,1
buenos para ir a congresos pero ni a una puta clase van y cuando van valen verga,1
por que todos ya escucharon “can you see” ? se supone que salía mañana !              quede loca chama...,0
lo de messi se me hace muy chingón pinches argentinos se pasan de verga con el lo de panamá e islandia se me hace poca madre. y vidal joto,1
mi garganta esta de la verga xdd gracias eres la primera persona que me dice eso :'v,0
tu no sólo me gustas me encantas besos hasta francia y hasta tu verga papi,0
@usuario y tu vas a dejar de ser mexicano con gustos gringos y pagado por putos politicos mexicanos y de ahi solo vas a quejarte de q o q …,1
@usuario @usuario neta he sido una madre teresa con la paciencia pero ya hasta sacarme la pelusa del ombligo me trae más dicha,0
chingas atu madre pendejo!!!!! tu que aportas al fútbol mexicano,1
yo por eso me dormi a las 11 me va a llevar la verga de igual forma pero al menos estoy descansado 🤷🏻‍♂️🙈,0
me tocó ver el trailer de pacific rim en español y lo primero que se escucha es a “mario estoy en todos putos lados castañeda”. 😑,0
cada vez que hace un chingo de frío me quiero bañar con suéter así de loca,0
ya a la chingada putos hondureños no van a durar ni dos putos partidos en el mundial van a ver #pedarumboarusia,1
mi compañera de metodología tuvo dos putas semanas para joderme con la tarea y justo hoy me empieza a chingar. no mames. 😒,0
jajajaja loco ojalá se los lleve la verga por putos @usuario,1
"el marica de mi ex me tiene bloqueada de todo así  uno no puede admirar la ""belleza"" de su garnacha 😂",1
por que putas haces un pinche caldo hirviendo cuando estamos a 30 grados papá!😤,0
pues que les pusieran demás como unas 7 como así diciendo ay les van putos ahuevo simón chido one. yes i do. yes all right.,0
cuando te dejan por una luchona (😂😂) te das cuenta de que las expectativas de esa persona no eran ni por cerca de ser altas.,0
porque como dirían en mi pueblo epic pa pura verga sirve,0
ojalá y me de una sobredosis de tanto pendejo fármaco que estoy consumiendo y me muera a la verga.,0
a huevo! a solventar con nuestros impuestos a gente que prefirió largarse a otro país porque aquí valí…,0
"jamás digo o escribo ""verga"" ni ""wey"". ahora entiendo a los veganos y anarquistas por presumirlo. aunque digo ""ñonga"" y sabe a carne.",0
faltan 3 putos meses para q acabe el año y jamás me puse buena 😑,0
pensando por qué no puedo dormir y luego me viene a la mente que porque me tomé como 6 tazas de café en el día. bieeeeen pendeja bien.,0
el maricon de just_andres a mi le hicieron ponérmelo por un reto;v,1
ama tu cuerpo de madre tal y como es trabaja en cambiar lo que puedas y agradece esas huellas que la maternidad te regalan.,0
qué pedo con el arbitraje en #dalvsgb  así o más vaqueros los putos referees,1
odio a los arquitectos que no te enseñan ni madre pero que piensan que pueden reprobarte     porque se sienten perfectos ✊🏻,0
una pera  |hoy rescaté de una caída un cupcake una rebanada de gelatina un huarache y a mi hijo. ahora sí soy madre luchona 💪🏻,0
"lo que no entienden los ""putos"" futbolistas (del país que sea) es que el verdadero periodista no es porrista.",1
y no creo que estes loca ni tampoco creo en las coincidencias.,0
¿tomarás mi alma en la lluvia a media noche? mientras estoy hecha pedazos mientras me estoy volviendo... loca.,0
ayer mi tia me critico x comer ensalada estás loca te vas a enfermar y hoy traje una amburguesa estás loca mucha chatarra comes..xd,0
"""hay besos que producen desvaríos de amorosa pasión ardiente y loca tú los conoces bien son besos míos inventados por mí para tu boca"". gm",0
lo que nos faltaba  un medico desquiciado sexual  mmm solo falta que sea inocente y la señora la loca no.?????,0
solamente a mi se me ocurre bañarme a las putas dos de la mañana,0
en verdad lamento que lo veas asi y que me veas como una loca obsesiomada siento haberte asustado asi rompo el silencio en mi.,0
ulises dávila está bien pendejo me acuerdo cuando jugó en chivas. que bueno que lo mandaron a la verga.,1
son mexicanos? que verga hacen alla. tomaron su decisión ni modo.,0
estuvo en tlaquepaque la semana pasada y yo me volví loca por que creí que ya había sido la reunión jaja,0
no puedo creer que con cuatro putas materias esté valiendo madres,0
si a mi una persona me ignora pura madre le voy a andar rogando. jajajajaja. esas mamadas nel.,0
hijo de perra! chingas a tu reputísima madre imbécil!!,1
asqueroso el hdp este!!! qué tragedia que haya gobernado este país... <url>,1
@usuario te apoyo los de facebook son putos… y los reporteadores son kollaids…,1
mi mamá quiere regalar mis juguetes. ¿qué le pasa a la loca?,0
baia baia 🤔 me están perdiendo amigos ya valió madre esto hahaha,0
yo quedé loca después del lyric video de jly y de todas las indirectas que muestra,0
me recai que si leyeras mis tweets te enamorarías más de mí hija de la verga.,1
yo pendeja duermo con calzones pantalón playera de manga larga y  calcetas. así como debe dormir una dama no como las putas 😒😒,1
la ortodoncista se mamó me puso unas ligas rosas en lugar de unas guindas 😒,0
dejen de tirarse qlv pinches putos aguanten #pedarumboarusia,0
ser un marica no tiene nada que ver con tus preferencias sexuales si eres un hombre con pocos huevos automáticamente eres un pinche putote,1
algunas se definen como putas y liberales y otros las ven como saco de espermas. perspectiva.,1
"veo que hay muchas señoras que se espantan porque escuchan la palabra ""verga"" pero tienen más de 10 hijos. ¡no mamen tengan tantita madre!",0
pinche culero ugh como xq esto estaba bien visto y de todos modos termina con él o sea fue super mierda el wey puto don fernando mendiola,1
mi madre también me suma y me resta años según le conviene :(,0
sofía: -susurra- además de ser posiblemente joto es malhumorado luth: -lo escucha y se enoja- -se leva…,0
la loca de un ojo xd el mejor especial.. hasta ahora... tan tan taaaaaaaan (ok ya paro),0
me sentía súper loca por ponerme triste por joe jonas y entro a twitter y me doy cuenta de que no soy la única jsjs.,0
como que quién verga soy? hija de tu puta madre. pues aline quién más?,1
quiero meter mi verga en tu ano y embarrartelas de tu caca y dártelo a mamar,1
es diferente tambien pase con karlita y ella es gordibuena esta chava es delgada,0
tan emocionada que estaba por ver coco y me cargo la verga,0
que bonito que por una parte ya te valga verga todo,0
ya sólo falta que facebook avise cuando descargas la foto de perfil de tu crush para terminar de valer verga en la vida.,0
tengo la madre de las pajas #buenosdias 😩😩,0
esperate a que méxico vaya para allá. méxico los va a eliminar del mundial putos hondureños,1
@usuario @usuario animo niño pinche gobierno no vale madre,0
#udíacomohoy el papa francisco canonizó a la madre teresa de calcuta,0
@usuario 😡😡😡poca madre.!! pero hay la llevamos ya falta poquito para estar como venezuela sigamos sin hacer nada viva méxico,0
porque no sólo es #cantante o #actriz tmbn es..... hijamadre amiga y una mujer con derecho… <url>,0
@usuario ridículo... creyendo que ganó el canelo confirmas ser poco conocedor de box... otro pinche villamelon pendejo hdp.... alv pinche fanboy.,1
no mamennnnn putos  #hondurellos mañosos ya quiero verlos en el primer partido del mundial van a valer p,1
putos fines de semana duran lo mismo que mi quincena. ¡nadaaaaaaaaaa!😭,0
ahorita estaríamos en calzones acostados viendo una serié pero te valió verga nuestro amor.,0
alaaaa madre que bruja 😂😂😂,0
a ver putos yo me woa poner a hablar de sus vergas y las necesidades que deben tener al rededor de ellas (sus vergas). ¿no es absurdo?,0
ando en la súper pendeja a sabiendas que mañana tengo examen,0
me tiene harta el anuncio de tumblr en todos los putos videos de youtube,0
jajajajajajaja ñop sigue siendo la estúpida de mi vecina gritando como loca 😪,1
que bellas y ricas se ven para para ponerlas a mamar mi verga mamá e hija y juntas la chupen,1
borro los putos comentarios quito sus subs. y quito los likes creo que dalas se cago v:,0
hoy me fui a sacar la ceja y una me quedo de la verga por que me castigas asi diosito?,0
se antoja mamar esa puchita y meterle la verga por el culo,1
@usuario ¿por qué presiento que es una luchona? 🤔,0
#nuevafotodeperfil.  estare en villahermosa apartir de las 4 hombres de verga gramde para cojer pagem 3 six y la arman…,0
pero esa réplica sin sentido que verga putos jueces de mierda traigan a @usuario la puta madre.,1
vírgenes hablando de sexo y putas hablando de amor.,1
deja de mamar putito y cuando no les vendieron ustds boletos en la final a las gallinas no estabas chillando,1
si no fuera tan marica ya anduviera en carro por todos lados. 🙄🙄😭💔,0
a mí no me hablen de amor si en verdad son bien putas  ahorrense todo su show 🙄🙄🙄🙄,1
me encanta usar medias negras 🙈🙈 #sissy #travesti #pasiva #culona #pantimedias #putita,0
por nada es un placer pensarás que estoy loca pero ayer soñé con r.,0
si yo fuera china y fuera a esos programas gritaría como loca con cada grupo tbh,0
estoy como actriz porno... hasta la verga de todos.,0
que puñal se ve maluma con ese outfit que trae en la voz,1
o sea 3 seasons que llevo jugando lol y tengo los putos skins victoriosos y ninguno de ellos me gusta. gg,0
ese wey que acaba de entrar corriendo como marica. lo mejor del partido definitivamente #mexicovshonduras,1
me compré un vestido y zabdiel ya se fue verga.   😕 😂😂😂😂😂😂,0
por favor quítenles el celular a las divorciadas los putos viernes.,0
pues no la tengo puñetas pero ya lo vi pasar al joto y por eso lo digo,0
valiendo verga desde el primer parcial como siempre como toda la vida como debe ser... para que no se pierda la costumbre.,0
perdimos pero @usuario nos salvó de una goleada.... todos sus putos seguidores,1
si te vas a 'morder' la piel de tus putos dedos no la escupas en el metro por fa. hazte un paro y y háznoslo a todos pinche cerdo.,1
que los vecinos dejen de joder todos los putos días con su música a todo lo que da #dosogas #kcaargentina,0
oye @usuario de que es la 'j' eres juan balvin? josé? judas? joto?,1
podrán tener hasta putas... pero ni madres que voy ahí xd,1
ok ok ya loca ya estaba pero que necesidad de incrementar mi enfermedad mental.,0
necesito un novio para que me ponga un alto e esta vida loca.,0
la verdad es que sí está culero decir 'verga' cuando podríamos estar diciendo 'cabezadehaba'.,0
ya se que nos amas y que sin nosotras no vives wey o sea te vas a arrepentir mariquita.😏💗,0
imaginen levantarse y que este guapo sea su novio?  esta de poca madre &lt;3,0
me caga que no hay gente en el macstore y me pregunten si hice cita.  no hay putas nadie verga!!!,0
no mides lo feliz que me hiciste me puse a gritar como loca😭😭😭😭😭😍😍😍😍😍😍😍😍😍 te amo infinitamente,0
entonces que se lo lleven los colts a garrett ya no lo aguanto.  diez mil putas veces el juego de ayer en sus siete temporadas.,0
todavía me sigues saliendo opción 1 en esos test fakes de amor en facebook a la verga ya mátenme! 😂,0
ya tengo casa putos (@usuario infonavit tenechaco in tuxpan),1
putos todos y los que van a ultra a ver a alesso hoy :(,1
@usuario igual que todos lo políticos hdp (hijos de puta. para que no quede duda) de lo que se roban así como tu. no te mordiste la lengua?,1
twitter siempre saca mi lado filosófico aunque está de la verga pero lo saca 😁 #martesdeganarseguidores,0
mi madre me dijo que es más efectivo si duermo con ellos quizás esto sea el motivo de mi dolor de cabeza #oldschool,0
no me importa lo que digan esos putos periodistas! hay que alentar a la selesioooon ohhh ohhh hay que alentar la selesiooon! @usuario  1/2,1
pues pura gente loca y tranquila son los matones jaja,0
necesitas una bola de madrazos pinche maricon pocos huevos. muy valiente detrás de una pantalla verdad. dímelo de frente,1
escribiré así hasta que twitter me de mis putos 240 carácteres chingada madre,0
denisse deliciosa madurita morenita chaparrita y muy cachonda. #putas #puebla |,0
como cada año va a estar el clima de la verga para mi cumpleaños.  gracias vida no mms.,0
haver si es sierto que las tienes todas pon  dna de bts si no eres puro choro y lanovia loca del pege,0
yo voy a hacer lo que quiera con mi perro culo que te valga verga,0
yo solo te sigo para recordarte que eres un ratón verde amargado que criticas a todos y te dicen algo y…,0
si y a semen también me imagino que la tuya también por que con esa foto se ve que te encanta que de de…,0
goooooool putos gooooool! @usuario nunca nunca te mueras,0
jajaja no manches !! me dio el susto de mi vida !! seguro todos en pabellón pensaron que estaba loca 😂😂😂,0
#nadapersonal pero chinga tu madre,1
yo siempre voy a acompañar a gente a todos putos lados ... y a donde pinches yo quiero no . real ya se me está acabando la paciencia,0
es mejor ser de esas putas que nadie sabe que es puta pero si eres bien puta,1
mujeres que viven en departamento y se ponen los putos tacones saliendo de bañar,0
cualquiera en su sano juicio de habria vuelta loca por ti 💜😍😘…,0
hombre que sabe bailar (cualquier tipo de ritmo musical) no pide verga la exige.,1
tengo un chingo de ganas de escribirte pero te chingas por cotizado 😌,0
aveces me quejo de varias vainas que pasan en mi vida pero recuerdo que tengo netflix y todo me vale madre!! xd,0
se viene la magia de mis @usuario hijos de sus putas madres,1
mi hoyito desea ser abierto 🙄🍆🐚 #putinalgona #putita #putitragona #puta #sumiso #comevergas #culosenlacalle #culo,0
ay amigxs la tristeza invade nuestros corazones es el cinco pero de octubre a la puta verga.😞😞😞💔 (jajajajaja que pendeja la dvd),0
eres un grito desesperado en las ruinas del amor. proclamas tu dolor como si todo mundo lo entendiera para ellos eres una loca que oye voces,0
quisiera ser dios para estar siempre dentro de ti hija de tu puta madre.,1
algún alma caritativa que me invite a comer un #chileennogada?este año mi madre no hizo... prometo repetir!,0
el maluma se ve bien homosexual loca loca #lavozmexico,1
"¿en que momento las mujeres dejaron de ser ""puras"" para actuar como putas? soy de mente abierta pero no pidan respeto cuando no se respetan.",1
ahuevo putos coldplay cerrará el concierto  #estamosunidosmexicanos,0
si embarazas a tu elfa en estos días y trabajas te darán incapacidad por paternidad durante el mundial de rusia 2018 ponte verga 👌,1
@usuario jajaja que payaso eres un golito al getafe y estas que te cagas con el maricon portugués...,1
todo mundo sabe quiénes somos tenemos varias putas en todos lados que vamos.,1
podrás encontrar a alguien más loca que yo pero que te quiera bonito naaaaaaah,0
hubo un tiempo en que me di cuenta que a todas mis ex se las estaba llevando la chingada hasta llegué a pensar que tenía la verga maldita.,1
@usuario @usuario chinga tu rrputa madre,1
#todoibabienpero flash decidió viajar en el tiempo. bien verga.,0
dos putos dias de mierda durmiendo para la mierda 💩💩 puto insomnio.,0
ahora podré subir poemas más complejos con mis fotos puteando. twitter el santuario de las putas en ti confiamos.,1
mi mejor amiga me mandó a la mierda. por eso no fien de nada. fin.,0
culiar a pelo pa vaciarme adentro si no te late es sexo duro y cerdo largate. puro putito aguantador.,1
estaría de puta madre poder seguir durmiendo.,0
se pasan de verga igual en los últimos dos partidos van vs méxico y costa rica.,0
que estás bien pinche loca 😂 jajajaja qué fbi ni qué nada... 😂,0
si lo ven rómpanle su madre y de paso su puta moto chaquetera que es esa forma tan marica de pelearte en el tráfico.,1
me puse más buena que muchas amigas de la secu jaja #travesticulona #putita #sissy #crossdresser #lencería #ladyboy <url>,0
"¿cómo identificar a un machito que siente que su ""hombría"" esta siendo amenazada por alguien gay en twitter? utiliza la palabra ""joto"".",0
¿de qué cuenta un alcalde puede compadecerse de la familia de un reo asesinado cuando matán a diario gente trabajadora? ¿cómo putas?,0
me espera una semana loca y yo twiteando deberían quitarme el internet.,0
si la vida me da la oportunidad de ser madre me asegúrare de que el o ella ame a los seres vivos tanto como yo 😿,0
¡hey cupido!  ¿qué paso?  pues marica si yo soy buena gente ... 😡☹️😢,0
no entiendo qué putas tiene que ver con que la gente corra las carreras que le roncan el culo con que con eso apoyan la impunidad del mono,0
jajajajajaja no mames no tienen dinero para el pozol y ya andan mamando con un celular,0
que estan abiertos hasta las putas 4 am cuando ya todos cerraron... es lo único,0
y yo ni en cuenta de sus putas vida! :) gracias x confirmarme que si soy importante!,1
chile afuera. entristecen todas las putas del mundo.,1
"pues sí se escuchan de la verga diciendo ""verga"". igual a mí me vale mucha verga pero ya cállense a la verga.",0
@usuario hdp como a ellos les pagan hasta la gasolina pinches vividores corruptos,1
estoy harto de los putos @usuario @usuario @usuario aprovando el saqueo a méxico. traidores a méxico. ya es momento de acabarlos <url>,1
aaa el joto saliendo del closet grita a los cuatro vientos “ teamo verga”,0
jaja que por ver series y novelas vas hacer maricon?neta we no dijas pinches estupideces y si madrid fue…,0
las niñas bien también sabemos coger como putas sin moral.  🙊,0
sabes que a méxico le vale súper verga el partido cuando ves que jair pereira es titular,0
a ver marrana estomago engrapado que decias maricon @usuario ya muerete neta,0
por qué putas ponen a benedetto de inicio después del papelón que hizo con perú?,0
no soy yo es tu forma de llamar la atención tan a todo mundo. pinche tan putita.,1
quiero un camaro y mis padres me dicen que estoy loca 🙄,0
de pendeja dirias que sí jaja. pero está bien si realmente es como dices. suerte y espero que sea recíproco,0
creo yo quemala madre no he sido.,0
por fin pude ver el capítulo de los simpson de ˮalto ahí locaˮ jajaja,0
me cagué de calor encima estaba cerrado el negocio hdp.,1
son más putas ustedas y se están admirando de luis gerardo m. 🤷🏻‍♀️🤦🏻‍♀️,1
me estoy volviendo loca pinches series y luego mis fics q no he terminado aff,0
hitler mandó a hacer dos productos muy sofisticados: uno de alta costura y otro de alta escritura. @usuario,0
descubrir la verga de tu amigo hetero no tiene precio. ahora más que nunca quiero estar pegado a él. en su verga.,0
yo iba a ser actor cantante y pintor... pero se me chingaron la dos putas rodillas y sólo soy inventada...,0
la vdd le voy a pegar una calcomanía a mi credencial de la udc porque salgo de la verga,0
igual me lo pasaba mejor de fiesta si los tíos dejaseis de ser unos putos acosadores y aceptaseis un no,1
mmmta... para acabarla de chingar @usuario va perdiendo frente a @usuario ... osea los putos jaguars. 🏈👎 gracias por nada acereros.,1
"últimamente como me caga que me digan ""échale ganas"" o ""¿cómo estás?"". pónganse verga coño.",1
@usuario @usuario @usuario ponte a chambear en oaxaca hijo de tu puta madre y deja de andar de lameculos.,1
pinches perros hoy se la mamaron durísimo hasta me dio diarrea de la emperrada que me di. putos.,1
2 de lengua 👅 con salsa de la verga que pica jajajaja,0
llora por el penal hijo de perra como lo hiciste en la final o solo cuando quedas mal lloras maricon vende humos 🖕🖕,0
que putas... están esposados...!!!hijos de toda su reputizima madre!!,1
@usuario @usuario @usuario ya se me juntaron 4 :v ya váyanse a chingar su paloma madre bai,1
ahora piensan que soy mamá luchona jajajajaja,0
vivan esos culos que aguantan chingon las limadas de verga en el culo!! cuantos de esos culos aguantadores me siguen?? h…,0
ahora la loca en lugar de aventar cubetazos lanzará cocos #exatlónmx,0
azuara vete a la verga bueno primero me haces un hijo y ya luego te vas a donde quieras,1
que maricon calentura e insomnio por una cachetada ? 😂,0
"cuando badbunny dice "" a mi las putas me llueven"" se refiere a sus fans  ¿no?",0
no callar y no permitir que los putos televisos  no callen que el pueblo mexicano se revele ante el pinche gobierno…,1
el único día que traigo paraguas y está todo soleado vale verga!,0
putos earpods con entrada lightning se me reventó en izquierdo,0
igual que siempre el dinero tarda en llegar pero a su puta madre como va corriendo de nuestra billetera y nuestras tarjetas de nomina xd <url>,0
"nada me ha hecho más feliz en twitter que cuando todes en conjunto convierten en meme a las personas que odian la palabra ""verga"". &lt;3",0
creo que hay problemas más graves en el mundo verga perdón,0
que pendejada de contenido bro. pero no es tu culpa que ese contenido es mas demandado en yout…,0
pero también te  gusta música marica 💩 como la última que me enseñaste y me dio cáncer,0
no sé como pudieron cancelar #themist y apoyen putas series pendejas neta esa seria iba bien solo las personas no entienden en concepto :(,0
@usuario es parte de la vileza del gobierno se cubren las espaldas embarrando a las instituciones son capaces de prostituir a su madre.,0
me maman estos dudes que beben como putos vikingos y me regalan todo su varo alv 🤑🤑🤑🤑🤑 #hootersmakesyouhappy,1
les voy a partir la madre eso van a ver putos✊✊✊✊ sobre aviso no hay engaño,1
putas personas que chocan puto tráfico puta vieja que no me dejo llegar a clase,1
necesito que este piloto me lleve a las nubes metiéndome toda su verga hasta el fondo.,0
@usuario jajajajaja hdp tuuu por estar en el frio y yo no,1
